source_event_index,split,target_class,physical_muon_count,active_hits,active_hit_fraction,total_tot,mean_tot_active,max_tot_active,time_span,z_span,z_mean,radius_mean,radius_std,hit_dir_z_mean,hit_dir_z_std,primary_energy_mc,secondary_energy_mc,total_energy_mc,primary_dir_x_mc,primary_dir_y_mc,primary_dir_z_mc,secondary_dir_x_mc,secondary_dir_y_mc,secondary_dir_z_mc,secondary_direction_present_mc,primary_off_vertical_deg_mc,secondary_off_vertical_deg_mc,rec_dir_x_0,rec_dir_y_0,rec_dir_z_0,rec_dir_x_1,rec_dir_y_1,rec_dir_z_1
14190,train,0,1,44,0.0859375,1188.0,27.0,58.0,1918.0,163.79001,56.97336647727273,741.53857421875,2418.4449441418587,-0.03668220205740495,0.5444907351243874,520.9219478853919,520.9219478853919,1041.8438957707838,-0.7808018331946224,0.19741590276795815,-0.5927693131516081,0.0,0.0,0.0,False,53.646225670818254,,-0.7808018331946224,0.19741590276795815,-0.5927693131516081,-0.7808018331946224,0.19741590276795815,-0.5927693131516081
14191,train,0,1,48,0.09375,1205.0,25.104166666666668,34.0,2011.0,162.65201,95.7451680501302,733.4173177083334,2280.3069832643578,-0.1427400310834249,0.6831994147652235,749.8204741162365,749.8204741162365,1499.640948232473,-0.024426007619656485,0.6346086956744676,-0.7724475215353567,0.0,0.0,0.0,False,39.425814226269736,,-0.024426007619656485,0.6346086956744676,-0.7724475215353567,-0.024426007619656485,0.6346086956744676,-0.7724475215353567
14192,train,0,1,69,0.134765625,1709.0,24.768115942028984,36.0,2416.0,163.203,98.20360620471014,736.5935235507246,1866.437326592762,-0.06906047765759454,0.5638766898677882,157.90001051349634,157.90001051349634,315.8000210269927,0.252967614789113,0.10408345526224078,-0.9618596676275495,0.0,0.0,0.0,False,15.875227813376126,,0.252967614789113,0.10408345526224078,-0.9618596676275495,0.252967614789113,0.10408345526224078,-0.9618596676275495
14193,test,1,2,66,0.12890625,1678.0,25.424242424242426,59.0,2056.0,115.809006,60.633285984848484,737.4178503787879,1916.9668084445761,-0.04587751446348248,0.5170931052862413,983.3643575547796,152.70572440110698,1136.0700819558865,-0.5839230061641549,0.4324571344674866,-0.6870332959328729,-0.5839230061641549,0.4324571344674866,-0.6870332959328729,True,46.60427509224974,46.60427509224974,-0.5839230061641549,0.4324571344674866,-0.6870332959328729,-0.5839230061641549,0.4324571344674866,-0.6870332959328729
14194,train,0,1,66,0.12890625,1617.0,24.5,36.0,2304.0,154.238,114.46589429450758,736.919862689394,1915.6898392674107,-0.018467350439591843,0.5557155033818703,281.68336267444016,281.68336267444016,563.3667253488803,-0.1792425199667397,0.00779531194283522,-0.983774035105464,0.0,0.0,0.0,False,10.335509446449587,,-0.1792425199667397,0.00779531194283522,-0.983774035105464,-0.1792425199667397,0.00779531194283522,-0.983774035105464
14195,train,0,1,40,0.078125,1019.0,25.475,45.0,1752.0,153.03601,116.6636962890625,737.6939453125,2534.091969700075,0.09716065526008606,0.5892240337421317,816.4427229434704,816.4427229434704,1632.8854458869407,-0.5972940299468013,-0.41305405247464566,-0.6874781389427466,0.0,0.0,0.0,False,46.56918824999593,,-0.5972940299468013,-0.41305405247464566,-0.6874781389427466,-0.5972940299468013,-0.41305405247464566,-0.6874781389427466
14196,train,0,1,49,0.095703125,1362.0,27.79591836734694,58.0,1992.0,162.569,158.27365672831633,745.4113520408164,2291.3581737795294,-0.013384612239136989,0.5320172847495702,251.75695634490825,251.75695634490825,503.5139126898165,0.5629061305893917,0.3260160652567841,-0.759506559115432,0.0,0.0,0.0,False,40.57928347843701,,0.5629061305893917,0.3260160652567841,-0.759506559115432,0.5629061305893917,0.3260160652567841,-0.759506559115432
14197,train,2,3,52,0.1015625,1389.0,26.71153846153846,79.0,2012.0,162.926,128.53417029747595,729.8650841346154,2170.818417299351,-0.21007158206059381,0.8225616293200794,812.0748726669037,130.367376983754,942.4422496506577,-0.0665820211852954,-0.48734535480509494,-0.8706671807325558,-0.0665820211852954,-0.48734535480509494,-0.8706671807325558,True,29.463737005135048,29.463737005135048,-0.0665820211852954,-0.48734535480509494,-0.8706671807325558,-0.0665820211852954,-0.48734535480509494,-0.8706671807325558
14198,train,2,3,58,0.11328125,1438.0,24.79310344827586,44.0,1965.0,162.743,128.44849474676724,743.1419046336207,2079.1822706032945,-0.16057968139648438,0.6791725339612278,6934.587440513058,297.15017349688935,7231.737614009948,-0.19078551964681922,-0.1842355990490274,-0.964187808228324,-0.19078551964681922,-0.1842355990490274,-0.964187808228324,True,15.380050516687325,15.380050516687325,-0.19078551964681922,-0.1842355990490274,-0.964187808228324,-0.19078551964681922,-0.1842355990490274,-0.964187808228324
14199,train,2,3,91,0.177734375,2313.0,25.417582417582416,58.0,2092.0,163.466,133.12672776442307,730.3851304945055,1571.0218366474485,-0.07453959852784545,0.5608577231831436,2050.537939129478,1233.3006073240936,3283.838546453572,-0.39445993050595635,-0.4765670540102978,-0.7856750004023176,-0.39445993050595635,-0.4765670540102978,-0.7856750004023176,True,38.216849288437544,38.216849288437544,-0.39445993050595635,-0.4765670540102978,-0.7856750004023176,-0.39445993050595635,-0.4765670540102978,-0.7856750004023176
14200,train,0,1,47,0.091796875,1443.0,30.70212765957447,88.0,2104.0,143.93,118.3867810837766,736.6279920212766,2317.021227272452,-0.08970050608858149,0.625138642899652,132.44137574211402,132.44137574211402,264.88275148422804,-0.0486823698125594,-0.2955439966883297,-0.9540879272325595,0.0,0.0,0.0,False,17.429176160367216,,-0.0486823698125594,-0.2955439966883297,-0.9540879272325595,-0.0486823698125594,-0.2955439966883297,-0.9540879272325595
14201,train,1,2,56,0.109375,1591.0,28.410714285714285,45.0,1976.0,135.329,65.94923182896206,741.1728515625,2115.0074806492557,-0.14703459399087088,0.6381011898034663,1259.6278541384736,1196.0708081359926,2455.698662274466,-0.5497561551331154,0.3959890820807317,-0.7355003852929742,-0.5497561551331154,0.3959890820807317,-0.7355003852929742,True,42.65048506669701,42.65048506669701,-0.5497561551331154,0.3959890820807317,-0.7355003852929742,-0.5497561551331154,0.3959890820807317,-0.7355003852929742
14202,train,2,3,90,0.17578125,2141.0,23.788888888888888,50.0,2320.0,163.271,127.3614474826389,738.2345486111111,1598.6026147569498,0.10836110644870334,0.5724839290929188,10097.763717443844,88.50483922002361,10186.268556663868,-0.21472161877382626,0.18601445462592076,-0.958797814505941,-0.21472161877382626,0.18601445462592076,-0.958797814505941,True,16.504421524005004,16.504421524005004,-0.21472161877382626,0.18601445462592076,-0.958797814505941,-0.21472161877382626,0.18601445462592076,-0.958797814505941
14203,val,1,2,83,0.162109375,1960.0,23.6144578313253,38.0,2092.0,143.99901,124.05456984186748,732.9237575301205,1666.3347260306502,-0.02797133089548134,0.5440672566766841,574.7006670899164,415.1643036664476,989.864970756364,0.06652409294638131,-0.3205373546353709,-0.9448970046206199,0.06652409294638131,-0.3205373546353709,-0.9448970046206199,True,19.10908691701479,19.10908691701479,0.06652409294638131,-0.3205373546353709,-0.9448970046206199,0.06652409294638131,-0.3205373546353709,-0.9448970046206199
14204,test,0,1,44,0.0859375,1104.0,25.09090909090909,37.0,1832.0,152.54199,113.15172230113636,733.1641068892045,2391.134585658946,-0.1899059469049627,0.8170100817239674,164.18585058829376,164.18585058829376,328.3717011765875,-0.8181208452645967,0.0006117799751939202,-0.5750460053498362,0.0,0.0,0.0,False,54.89714595838451,,-0.8181208452645967,0.0006117799751939202,-0.5750460053498362,-0.8181208452645967,0.0006117799751939202,-0.5750460053498362
14205,train,1,2,40,0.078125,1035.0,25.875,42.0,2016.0,163.297,139.13720703125,731.94130859375,2514.324227489557,-0.07481880187988281,0.6041702664695419,921.2867218865509,798.3916313749266,1719.6783532614777,0.43338276647611335,0.5604614112521571,-0.705735349985213,0.43338276647611335,0.5604614112521571,-0.705735349985213,True,45.11101748445071,45.11101748445071,0.43338276647611335,0.5604614112521571,-0.705735349985213,0.43338276647611335,0.5604614112521571,-0.705735349985213
14206,train,0,1,57,0.111328125,1452.0,25.473684210526315,49.0,1608.0,164.012,143.85166529605263,737.812225877193,2084.5912728033727,-0.07708428198831123,0.5783931330042091,4240.598407335007,4240.598407335007,8481.196814670015,0.00749433655901852,0.5766770843294795,-0.8169378038313507,0.0,0.0,0.0,False,35.220579382730655,,0.00749433655901852,0.5766770843294795,-0.8169378038313507,0.00749433655901852,0.5766770843294795,-0.8169378038313507
14207,train,0,1,39,0.076171875,957.0,24.53846153846154,32.0,1856.0,162.68399,127.2050280448718,737.8128505608975,2569.5057051752087,0.07657930789849697,0.5657531202278905,816.7036635258272,816.7036635258272,1633.4073270516544,-0.742202110119486,-0.397501235638075,-0.539563523044679,0.0,0.0,0.0,False,57.34606908867137,,-0.742202110119486,-0.397501235638075,-0.539563523044679,-0.742202110119486,-0.397501235638075,-0.539563523044679
14208,train,2,3,132,0.2578125,3393.0,25.704545454545453,62.0,1744.0,153.113,154.4492039535985,742.9567353219697,1260.623961673021,-0.042245799844915215,0.5299475402492536,4185.137140544906,34.061205208449685,4219.198345753356,-0.26390354773293007,0.5945525713874591,-0.7595144220819862,-0.26390354773293007,0.5945525713874591,-0.7595144220819862,True,40.578590906225166,40.578590906225166,-0.26390354773293007,0.5945525713874591,-0.7595144220819862,-0.26390354773293007,0.5945525713874591,-0.7595144220819862
14209,train,1,2,119,0.232421875,3535.0,29.705882352941178,118.0,2150.0,162.40201,134.68657267594537,733.6428571428571,1333.2850268622578,-0.12187584308015198,0.6037482159011051,1296.345363954073,892.3672093025945,2188.7125732566674,-0.23244847038858643,-0.5107116223214204,-0.8277326545689915,-0.23244847038858643,-0.5107116223214204,-0.8277326545689915,True,34.13347356952728,34.13347356952728,-0.23244847038858643,-0.5107116223214204,-0.8277326545689915,-0.23244847038858643,-0.5107116223214204,-0.8277326545689915
14210,train,1,2,100,0.1953125,2577.0,25.77,56.0,2376.0,163.891,96.095,731.40390625,1484.6370211963997,0.07074160575866699,0.5236124950258066,4975.197093997011,445.295080223475,5420.492174220486,0.1528603193561038,-0.12877806753388885,-0.9798213776442046,0.1528603193561038,-0.12877806753388885,-0.9798213776442046,True,11.529657118953791,11.529657118953791,0.1528603193561038,-0.12877806753388885,-0.9798213776442046,0.1528603193561038,-0.12877806753388885,-0.9798213776442046
14211,train,1,2,57,0.111328125,1462.0,25.649122807017545,63.0,2040.0,163.168,111.53622704221492,730.9195449561404,2065.119966701246,-0.06919843272158974,0.6174330494378815,1473.5630672557522,439.3690541587174,1912.9321214144697,-0.06796929560525004,0.12096075895239541,-0.990327556745033,-0.06796929560525004,0.12096075895239541,-0.990327556745033,True,7.975472195539641,7.975472195539641,-0.06796929560525004,0.12096075895239541,-0.990327556745033,-0.06796929560525004,0.12096075895239541,-0.990327556745033
14212,val,1,2,68,0.1328125,1671.0,24.573529411764707,50.0,1770.0,163.77199,86.74553366268383,742.4406020220588,1897.1702824055844,0.04791123726788689,0.545119406874506,1550.0362419319745,148.4723773108947,1698.5086192428691,-0.217570485588483,-0.14483555528543063,-0.9652386988335853,-0.217570485588483,-0.14483555528543063,-0.9652386988335853,True,15.15136606176384,15.15136606176384,-0.217570485588483,-0.14483555528543063,-0.9652386988335853,-0.217570485588483,-0.14483555528543063,-0.9652386988335853
